# access control bulk log — generated
# timezone: Asia/Seoul
2024-07-28T08:57:21+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=PING
2024-07-28T08:57:24+09:00 badge=E-H name=신인턴 auth=badge door=lab ACTION=PING
2024-07-28T08:57:26+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=EXIT
2024-07-28T08:57:36+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T08:57:51+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=PING
2024-07-28T08:57:58+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=EXIT
2024-07-28T08:58:03+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=ENTER
2024-07-28T08:58:07+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=EXIT
2024-07-28T08:58:23+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T08:58:26+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=DENIED
2024-07-28T08:58:28+09:00 badge=E-A name=김팀장 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T08:58:33+09:00 badge=E-B name=이대리 auth=badge door=parking ACTION=PING
2024-07-28T08:58:41+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=EXIT
2024-07-28T08:58:47+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=EXIT
2024-07-28T08:58:56+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=DENIED
2024-07-28T08:58:59+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=DENIED
2024-07-28T08:59:19+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=ENTER
2024-07-28T08:59:22+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T08:59:30+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T08:59:50+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=PING
2024-07-28T09:00:04+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:00:07+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=DENIED
2024-07-28T09:00:18+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:00:20+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:00:21+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:00:27+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=ENTER
2024-07-28T09:00:33+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:00:33+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=PING
2024-07-28T09:00:49+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:01:11+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:01:16+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=DENIED
2024-07-28T09:01:25+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:01:37+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=DENIED
2024-07-28T09:01:40+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=ENTER
2024-07-28T09:02:04+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:02:05+09:00 badge=E-H name=신인턴 auth=badge door=lab ACTION=EXIT
2024-07-28T09:02:12+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:02:14+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:02:35+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:02:40+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:02:45+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=PING
2024-07-28T09:02:45+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:02:51+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=ENTER
2024-07-28T09:03:01+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=PING
2024-07-28T09:03:07+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=ENTER
2024-07-28T09:03:09+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:03:17+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:03:39+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:03:41+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:03:49+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:04:07+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:04:11+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:04:14+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:04:15+09:00 badge=E-E name=정대리 auth=badge door=lounge ACTION=PING
2024-07-28T09:04:37+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=EXIT
2024-07-28T09:04:47+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:04:55+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:04:56+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=PING
2024-07-28T09:05:19+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:05:21+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:05:28+09:00 badge=E-B name=이대리 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:05:34+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=DENIED
2024-07-28T09:05:41+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=DENIED
2024-07-28T09:05:47+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:06:01+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:06:03+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:06:12+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=PING
2024-07-28T09:06:25+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=DENIED
2024-07-28T09:06:32+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=EXIT
2024-07-28T09:06:32+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=PING
2024-07-28T09:06:45+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=PING
2024-07-28T09:06:57+09:00 badge=E-A name=김팀장 auth=badge door=office_floor3 ACTION=PING
2024-07-28T09:07:06+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=PING
2024-07-28T09:07:18+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-28T09:07:26+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=ENTER
2024-07-28T09:07:31+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:07:50+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=ENTER
2024-07-28T09:07:55+09:00 badge=E-E name=정대리 auth=badge door=parking ACTION=DENIED
2024-07-28T09:08:16+09:00 badge=E-H name=신인턴 auth=badge door=lab ACTION=PING
2024-07-28T09:08:26+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=ENTER
2024-07-28T09:08:30+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=DENIED
2024-07-28T09:08:33+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=PING
2024-07-28T09:08:39+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=PING
2024-07-28T09:08:44+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=ENTER
2024-07-28T09:08:52+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:09:06+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:09:10+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:09:14+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:09:36+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=EXIT
2024-07-28T09:09:42+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:09:43+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:09:58+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:10:01+09:00 badge=E-J name=조연구원 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:10:06+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:10:13+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:10:21+09:00 badge=E-E name=정대리 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:10:30+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:10:31+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:10:36+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:10:58+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:11:02+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:11:07+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:11:16+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=EXIT
2024-07-28T09:11:27+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=ENTER
2024-07-28T09:11:33+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:11:34+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=ENTER
2024-07-28T09:11:36+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:11:39+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=ENTER
2024-07-28T09:11:45+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=EXIT
2024-07-28T09:11:54+09:00 badge=E-E name=정대리 auth=badge door=lounge ACTION=PING
2024-07-28T09:12:06+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=PING
2024-07-28T09:12:10+09:00 badge=E-B name=이대리 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:12:13+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=PING
2024-07-28T09:12:25+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=ENTER
2024-07-28T09:12:36+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=ENTER
2024-07-28T09:12:43+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:12:54+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:13:01+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=ENTER
2024-07-28T09:13:06+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:13:23+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=PING
2024-07-28T09:13:23+09:00 badge=E-J name=조연구원 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:13:31+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:13:44+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:13:59+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=ENTER
2024-07-28T09:14:09+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:14:11+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:14:23+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=PING
2024-07-28T09:14:34+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=EXIT
2024-07-28T09:14:35+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=PING
2024-07-28T09:14:49+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=DENIED
2024-07-28T09:14:53+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:14:57+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:15:05+09:00 badge=E-E name=정대리 auth=badge door=parking ACTION=DENIED
2024-07-28T09:15:11+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=EXIT
2024-07-28T09:15:35+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=PING
2024-07-28T09:15:35+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=ENTER
2024-07-28T09:15:42+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=PING
2024-07-28T09:15:46+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:16:05+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=PING
2024-07-28T09:16:06+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-28T09:16:10+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:16:11+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=PING
2024-07-28T09:16:25+09:00 badge=E-A name=김팀장 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:16:27+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:16:32+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:16:33+09:00 badge=E-J name=조연구원 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:16:48+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=ENTER
2024-07-28T09:16:52+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=DENIED
2024-07-28T09:16:54+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:17:21+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=ENTER
2024-07-28T09:17:30+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=DENIED
2024-07-28T09:17:34+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=ENTER
2024-07-28T09:17:45+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:17:56+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:18:03+09:00 badge=E-A name=김팀장 auth=badge door=parking ACTION=ENTER
2024-07-28T09:18:06+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:18:19+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=PING
2024-07-28T09:18:34+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:18:34+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=ENTER
2024-07-28T09:18:48+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=PING
2024-07-28T09:18:59+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:19:02+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=ENTER
2024-07-28T09:19:10+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:19:14+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:19:41+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:19:49+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:19:51+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=DENIED
2024-07-28T09:19:57+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=DENIED
2024-07-28T09:20:13+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=PING
2024-07-28T09:20:24+09:00 badge=E-B name=이대리 auth=badge door=office_floor3 ACTION=PING
2024-07-28T09:20:33+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=PING
2024-07-28T09:20:36+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:20:45+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=ENTER
2024-07-28T09:20:55+09:00 badge=E-F name=한과장 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:20:58+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:21:14+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=PING
2024-07-28T09:21:34+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:21:40+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=PING
2024-07-28T09:21:51+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=ENTER
2024-07-28T09:21:52+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T09:22:02+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:22:08+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:22:16+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:22:34+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:22:42+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=ENTER
2024-07-28T09:23:00+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:23:03+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:23:08+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=PING
2024-07-28T09:23:34+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=DENIED
2024-07-28T09:23:36+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:23:36+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=ENTER
2024-07-28T09:23:43+09:00 badge=E-E name=정대리 auth=badge door=lounge ACTION=ENTER
2024-07-28T09:23:52+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=PING
2024-07-28T09:24:00+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=PING
2024-07-28T09:24:00+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=PING
2024-07-28T09:24:11+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:24:34+09:00 badge=E-F name=한과장 auth=badge door=lab ACTION=EXIT
2024-07-28T09:24:36+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:24:38+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:24:42+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T09:24:45+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:24:59+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=PING
2024-07-28T09:25:04+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:25:13+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:25:17+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=DENIED
2024-07-28T09:25:40+09:00 badge=E-B name=이대리 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T09:25:43+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=DENIED
2024-07-28T09:25:45+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:25:48+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:25:55+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=EXIT
2024-07-28T09:26:04+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=ENTER
2024-07-28T09:26:13+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=ENTER
2024-07-28T09:26:13+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:26:25+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=PING
2024-07-28T09:26:28+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=EXIT
2024-07-28T09:26:46+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=DENIED
2024-07-28T09:26:53+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=PING
2024-07-28T09:26:57+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=EXIT
2024-07-28T09:27:09+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T09:27:25+09:00 badge=E-E name=정대리 auth=badge door=parking ACTION=ENTER
2024-07-28T09:27:37+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=ENTER
2024-07-28T09:27:38+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=PING
2024-07-28T09:27:49+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=ENTER
2024-07-28T09:28:02+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=ENTER
